year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2007,41,82635,101405,1470077,1463068,12187,12.148,10018,9.986,215867,71911,143956,4.915,14.754,201307,63748,137559,4.357,13.759,14560,0.995,27.518,6594,6696,33174
2007,42,215984,279778,5179861,5182987,26376,9.429,26293,9.399,685862,229218,456644,4.423,13.233,690551,230448,460103,4.446,13.323,-4689,-0.090,26.466,15683,16012,92401
2007,44,23299,27212,443220,441787,2758,10.125,2814,10.330,62102,22560,39542,5.107,14.057,59724,20436,39288,4.626,13.519,2378,0.538,27.037,1905,1923,11319
2007,45,76696,99159,1662949,1657621,11689,11.908,9699,9.880,254379,89261,165118,5.385,15.346,245125,79548,165577,4.799,14.788,9254,0.558,29.576,6415,6563,40074
2007,46,19441,23212,331590,330222,2396,10.399,2053,8.910,44636,15195,29441,4.601,13.517,42011,12877,29134,3.899,12.722,2625,0.795,25.444,1337,1348,6695
2007,47,94974,127351,2469459,2455837,14056,11.113,12322,9.742,383906,126848,257058,5.165,15.632,358539,116587,241952,4.747,14.599,25367,1.033,29.199,7661,7813,47967
2007,48,353737,475203,8987431,8851896,59808,12.721,49678,10.567,1619356,562411,1056945,6.354,18.294,1347959,483379,864580,5.461,15.228,271397,3.066,30.456,30815,31539,208024
2007,49,51516,62197,1094950,1068639,9689,15.958,6724,11.075,198721,62632,136089,5.861,18.596,146276,52433,93843,4.907,13.688,52445,4.908,27.376,4399,4424,25803
2007,50,17154,19952,261680,262120,1948,9.776,1896,9.515,32139,10289,21850,3.925,12.261,32757,10866,21891,4.145,12.497,-618,-0.236,24.522,1175,1185,4977
2007,51,139557,181971,3190758,3191549,21080,11.670,18408,10.191,494701,173619,321082,5.440,15.500,496509,152663,343846,4.783,15.557,-1808,-0.057,31.001,11407,11566,62977
2007,53,132838,163191,2491408,2452267,20931,12.967,17386,10.771,400251,125564,274687,5.120,16.322,319998,106337,213661,4.336,13.049,80253,3.273,26.098,11257,11369,55887
2007,54,29180,37638,579921,584669,3509,9.314,3579,9.500,80002,26718,53284,4.570,13.683,88932,28260,60672,4.834,15.211,-8930,-1.527,27.367,2313,2354,14937
2007,55,104148,132490,2478714,2478310,12599,9.515,12433,9.390,307964,100987,206977,4.075,12.426,307129,96020,211109,3.874,12.393,835,0.034,24.785,7823,7955,43430
2007,56,15751,18350,215709,211314,2238,12.360,1753,9.681,38033,11761,26272,5.566,17.998,29209,9428,19781,4.462,13.823,8824,4.176,27.645,1161,1185,5278
2008,01,73330,97142,1708691,1713249,9018,9.251,9705,9.955,235276,75996,159280,4.436,13.733,244554,85937,158617,5.016,14.274,-9278,-0.542,27.465,6428,6619,40923
2008,02,13679,17019,247205,245844,1812,10.600,1964,11.489,35509,10161,25348,4.133,14.444,32849,8979,23870,3.652,13.362,2660,1.082,26.723,1197,1210,4995
2008,04,96436,125935,2316420,2355009,15948,12.648,16260,12.895,351503,131907,219596,5.601,14.926,428251,132256,295995,5.616,18.185,-76748,-3.259,29.852,10865,11085,71251
2008,05,47525,61319,1012848,1019749,5761,9.360,6221,10.107,126226,42535,83691,4.171,12.378,139963,40106,99857,3.933,13.725,-13737,-1.347,24.756,4196,4277,22807
2008,06,625520,784638,13534497,13584179,88006,11.181,92958,11.810,2000822,659885,1340937,4.858,14.729,2107809,696744,1411065,5.129,15.517,-106987,-0.788,29.458,62229,63394,382257
2008,08,111758,137573,2060278,2049300,16828,12.242,16614,12.086,327191,112902,214289,5.509,15.966,306107,109862,196245,5.361,14.937,21084,1.029,29.874,10856,11009,58153
2008,09,68063,84544,1532613,1528808,7556,8.910,8068,9.514,217056,68994,148062,4.513,14.198,210805,61357,149448,4.013,13.789,6251,0.409,27.578,5222,5291,27396
2008,10,17825,22464,384062,384844,2285,10.118,2526,11.185,57544,19279,38265,5.010,14.953,58757,17260,41497,4.485,15.268,-1213,-0.315,29.905,1577,1590,7368
2008,11,15335,19429,443600,440566,1984,10.223,1942,10.006,60581,19248,41333,4.369,13.751,54530,17820,36710,4.045,12.377,6051,1.373,24.755,952,978,5158
2008,12,361574,451437,7076565,7155934,56598,12.382,67945,14.864,1073823,405549,668274,5.667,15.006,1235311,435789,799522,6.090,17.263,-161488,-2.257,30.012,47002,47544,237767
2008,13,158301,205300,3619875,3626877,24030,11.666,25383,12.323,555414,204266,351148,5.632,15.314,570634,203450,367184,5.610,15.733,-15220,-0.420,30.628,16871,17124,98897
2008,15,23987,30451,517158,516943,2678,8.762,2904,9.501,67141,21736,45405,4.205,12.988,67092,20011,47081,3.871,12.979,49,0.009,25.957,1877,1930,11159
2008,16,34549,41279,536064,540771,4777,11.515,5189,12.508,73907,26963,46944,4.986,13.667,83923,25050,58873,4.632,15.519,-10016,-1.852,27.334,3630,3677,16075
2008,17,226207,286837,5387468,5367433,28521,9.921,29811,10.370,741617,222256,519361,4.141,13.817,704270,226238,478032,4.215,13.121,37347,0.696,26.242,19265,19556,109692
2008,18,104289,138305,2596339,2615783,12339,8.873,13864,9.969,326911,100533,226378,3.843,12.498,366770,122581,244189,4.686,14.021,-39859,-1.524,24.995,8924,9149,60341
2008,19,57569,74675,1308279,1301984,6071,8.099,6641,8.859,160636,42974,117662,3.301,12.338,148166,44774,103392,3.439,11.380,12470,0.958,22.760,4259,4344,23012
2008,20,55154,70136,1193168,1186480,6166,8.760,6675,9.483,157363,44006,113357,3.709,13.263,144039,43803,100236,3.692,12.140,13324,1.123,24.280,4317,4422,24011
2008,21,64833,85494,1538287,1539351,7539,8.779,8295,9.660,203467,64333,139134,4.179,13.218,206209,66543,139666,4.323,13.396,-2742,-0.178,26.435,5514,5617,35774
2008,22,74804,96241,1636388,1634777,9329,9.715,8895,9.263,237868,72626,165242,4.443,14.550,234688,68846,165842,4.211,14.356,3180,0.195,28.712,5785,5876,34288
2008,23,30106,36790,505737,503434,3439,9.278,3995,10.777,65547,20679,44868,4.108,13.020,61211,20866,40345,4.145,12.159,4336,0.861,24.317,2619,2667,12233
2008,24,99994,125613,2215627,2217588,12204,9.655,13769,10.894,306241,94311,211930,4.253,13.810,309302,104853,204449,4.728,13.948,-3061,-0.138,27.619,8806,8959,45001
2008,25,125570,157456,3067110,3064392,13846,8.750,15429,9.750,396912,119884,277028,3.912,12.952,392205,124194,268011,4.053,12.799,4707,0.154,25.598,9942,10095,58021
2008,26,160630,206702,3612450,3638896,18864,9.040,22812,10.932,496342,167634,328708,4.607,13.640,550167,188422,361745,5.178,15.119,-53825,-1.479,27.280,15061,15346,105212
2008,27,103972,131499,2484668,2499101,12344,9.330,13968,10.557,314271,102548,211723,4.103,12.575,344354,102546,241808,4.103,13.779,-30083,-1.204,25.151,8934,9144,52458
2008,28,43650,56899,942943,940266,5325,9.340,5551,9.737,131655,41863,89792,4.452,14.002,126521,42116,84405,4.479,13.456,5134,0.546,26.912,3802,3892,20883
2008,29,107064,138763,2440907,2434702,13387,9.604,14627,10.494,330937,112074,218863,4.603,13.593,318501,101303,217198,4.161,13.082,12436,0.511,26.163,9798,9931,47759
2008,30,28140,32874,358666,356234,3415,10.377,3488,10.598,51976,16297,35679,4.575,14.590,47021,15785,31236,4.431,13.199,4955,1.391,26.399,2387,2418,9873
2008,31,37624,47355,793620,793369,4207,8.881,4239,8.949,100706,28410,72296,3.581,12.693,100892,27762,73130,3.499,12.717,-186,-0.023,25.387,2756,2784,13995
2008,32,43254,54754,1154519,1170904,7629,13.938,7592,13.870,179888,70974,108914,6.061,15.363,212382,62728,149654,5.357,18.138,-32494,-2.775,30.726,5318,5426,34033
2008,33,28970,35404,589844,581028,3219,9.038,3640,10.221,93303,27080,66223,4.661,16.058,76804,23493,53311,4.043,13.219,16499,2.840,26.437,2449,2485,11519
2008,34,180027,215092,3588107,3611693,21605,9.976,24563,11.342,499947,169929,330018,4.705,13.842,547598,190112,357486,5.264,15.162,-47651,-1.319,27.685,16907,17096,94848
2008,35,33705,42178,638619,639064,4356,10.306,4535,10.729,96981,35107,61874,5.494,15.175,97870,33392,64478,5.225,15.315,-889,-0.139,30.351,2891,2953,16813
2008,36,386786,459983,7538550,7504309,48698,10.601,47468,10.333,1034144,340307,693837,4.535,13.781,965794,321442,644352,4.283,12.870,68350,0.911,25.740,32914,33254,178673
2008,37,158706,206982,3549931,3552328,21584,10.431,21482,10.381,501326,170219,331107,4.792,14.113,507073,165599,341474,4.662,14.274,-5747,-0.162,28.225,14298,14558,81447
2008,38,15842,19452,305142,297403,1680,8.662,1568,8.084,49144,20961,28183,7.048,16.524,33081,9406,23675,3.163,11.123,16063,5.401,22.247,1003,1019,6590
2008,39,179410,242574,4702758,4727658,19907,8.129,24555,10.027,602646,199630,403016,4.223,12.747,652466,225188,427278,4.763,13.801,-49820,-1.054,25.494,15216,15571,108045
2008,40,65924,83872,1325133,1313611,8645,10.354,7896,9.457,199230,67515,131715,5.140,15.167,176655,55292,121363,4.209,13.448,22575,1.719,26.896,5328,5458,28804
2008,41,82098,101114,1470090,1470949,10722,10.590,10978,10.843,199391,62454,136937,4.246,13.555,201228,62415,138813,4.243,13.680,-1837,-0.125,27.111,7382,7495,35168
2008,42,214002,278894,5204397,5191022,24082,8.622,24884,8.910,662903,199529,463374,3.844,12.770,639737,202733,437004,3.905,12.324,23166,0.446,24.648,15770,16094,89155
2008,44,22799,26683,432020,437373,2432,9.027,2948,10.942,50538,16250,34288,3.715,11.555,61628,18503,43125,4.230,14.091,-11090,-2.536,23.110,1925,1945,9253
2008,45,75833,98747,1663422,1662862,9837,9.942,10223,10.333,233598,73139,160459,4.398,14.048,231165,72877,158288,4.383,13.902,2433,0.146,27.803,6889,6999,37819
2008,46,19341,23222,338629,334978,2157,9.295,2125,9.157,46526,14173,32353,4.231,13.889,39204,14510,24694,4.332,11.703,7322,2.186,23.407,1459,1473,7120
2008,47,94253,127768,2485448,2479256,12964,10.164,12524,9.819,359894,122955,236939,4.959,14.516,347417,94508,252909,3.812,14.013,12477,0.503,28.026,8340,8446,47460
2008,48,356176,479690,9151187,9062963,54112,11.336,49391,10.347,1508574,522756,985818,5.768,16.645,1334403,422904,911499,4.666,14.724,174171,1.922,29.447,31629,32573,210841
2008,49,51613,62600,1105978,1099900,8281,13.273,7859,12.597,183873,58327,125546,5.303,16.717,171689,60406,111283,5.492,15.610,12184,1.108,31.219,5366,5423,29815
2008,50,16880,19683,262014,261651,1698,8.573,1944,9.815,31347,11225,20122,4.290,11.980,30998,10662,20336,4.075,11.847,349,0.133,23.694,1244,1253,6319
2008,51,138256,180463,3175365,3181770,18175,10.032,19586,10.811,447374,136409,310965,4.287,14.061,461157,155628,305529,4.891,14.494,-13783,-0.433,28.121,12321,12528,62975
2008,53,132818,163652,2510963,2500894,18596,11.382,18052,11.049,358244,111352,246892,4.452,14.325,338663,109172,229491,4.365,13.542,19581,0.783,27.083,12133,12351,63212
2008,54,28500,37124,585173,583051,2991,8.003,3494,9.348,77484,21836,55648,3.745,13.289,73356,21441,51915,3.677,12.581,4128,0.708,25.163,2365,2381,11351
2008,55,102441,131167,2480938,2479684,10907,8.276,12168,9.232,287680,85628,202052,3.453,11.601,284897,88991,195906,3.589,11.489,2783,0.112,22.978,8035,8199,46618
2008,56,15825,18458,220788,217511,2035,11.062,1910,10.383,38740,12136,26604,5.579,17.811,32422,10603,21819,4.875,14.906,6318,2.905,29.812,1222,1236,5768
2009,01,71156,94832,1608780,1661149,7679,7.991,10218,10.633,172022,64318,107704,3.872,10.356,277286,72270,205016,4.351,16.692,-105264,-6.337,20.711,6874,7066,37652
2009,02,13563,17004,251513,249505,1806,10.600,1873,10.993,39366,12204,27162,4.891,15.778,35504,10988,24516,4.404,14.230,3862,1.548,28.460,1079,1115,4983
2009,04,91525,120912,2123593,2221342,13166,10.648,18640,15.075,278958,117448,161510,5.287,12.558,474789,162190,312599,7.301,21.374,-195831,-8.816,25.116,12228,12453,99326
2009,05,46680,60559,969382,992171,5428,8.891,6412,10.503,112146,45003,67143,4.536,11.303,158124,47514,110610,4.789,15.937,-45978,-4.634,22.606,4342,4436,27108
2009,06,608810,767112,12719404,13161595,78550,10.106,98783,12.710,1548552,582528,966024,4.426,11.766,2434318,720119,1714199,5.471,18.496,-885766,-6.730,23.531,64940,66381,404885
2009,08,108704,134474,1955369,2010243,14698,10.785,18313,13.438,249981,101926,148055,5.070,12.435,360942,109891,251051,5.467,17.955,-110961,-5.520,24.871,11607,11820,60218
2009,09,66193,82532,1456202,1496026,6373,7.618,8634,10.320,150048,50193,99855,3.355,10.030,228824,62999,165825,4.211,15.295,-78776,-5.266,20.060,5353,5435,32882
2009,10,17341,21970,368403,377024,1985,8.919,2557,11.489,44982,20689,24293,5.487,11.931,62500,17157,45343,4.551,16.577,-17518,-4.646,23.862,1546,1582,8030
2009,11,15280,19611,450880,447967,2057,10.521,1939,9.917,62031,20465,41566,4.568,13.847,56745,15001,41744,3.349,12.667,5286,1.180,25.334,1020,1034,6328
2009,12,347180,437029,6616702,6855537,52606,11.814,69093,15.517,875384,372579,502805,5.435,12.769,1351793,403477,948316,5.885,19.718,-476409,-6.949,25.538,45259,46054,221636
2009,13,151824,198753,3403000,3517570,20638,10.198,27881,13.777,435541,186431,249110,5.300,12.382,665475,206221,459254,5.863,18.919,-229934,-6.537,24.764,18237,18661,112234
2009,15,23560,30087,486615,502314,2565,8.461,3023,9.972,49971,19836,30135,3.949,9.948,81910,22000,59910,4.380,16.307,-31939,-6.358,19.896,1962,2015,13049
2009,16,32658,39427,497982,517446,3757,9.294,5747,14.218,56073,21934,34139,4.239,10.836,94528,28152,66376,5.441,18.268,-38455,-7.432,21.673,3756,3800,17580
2009,17,220842,280897,5063086,5231753,24976,8.784,31835,11.197,533789,193353,340436,3.696,10.203,869650,237225,632425,4.534,16.623,-335861,-6.420,20.406,19966,20338,124162
2009,18,101349,135135,2435693,2517085,10521,7.685,14062,10.271,262601,88432,174169,3.513,10.433,425898,113048,312850,4.491,16.920,-163297,-6.488,20.865,8991,9254,57932
2009,19,56781,73972,1277726,1292899,5409,7.267,6339,8.516,139940,44044,95896,3.407,10.824,169979,39915,130064,3.087,13.147,-30039,-2.323,21.647,4213,4274,24663
2009,20,54236,69257,1158749,1177080,5492,7.868,6581,9.428,126552,40403,86149,3.432,10.751,163506,40814,122692,3.467,13.891,-36954,-3.139,21.503,4318,4445,23348
2009,21,63417,84218,1468929,1506461,6830,8.035,8393,9.874,166907,61438,105469,4.078,11.079,241692,63860,177832,4.239,16.044,-74785,-4.964,22.159,5461,5616,34316
2009,22,74494,96209,1629178,1637408,8527,8.842,8987,9.319,214189,72582,141607,4.433,13.081,229685,68354,161331,4.175,14.027,-15496,-0.946,26.162,5955,6058,39869
2009,23,28976,35715,487231,496759,2921,8.046,4102,11.299,51278,18011,33267,3.626,10.323,70434,19533,50901,3.932,14.179,-19156,-3.856,20.645,2595,2618,12403
2009,24,96977,122988,2116303,2169548,11186,8.982,14281,11.467,253435,96236,157199,4.436,11.681,358896,117732,241164,5.427,16.542,-105461,-4.861,23.363,8837,8977,48956
2009,25,122420,154279,2967689,3019714,12414,7.953,16044,10.278,321198,109908,211290,3.640,10.637,426834,117547,309287,3.893,14.135,-105636,-3.498,21.273,9804,10030,63443
2009,26,155066,200003,3365418,3494550,16424,8.063,23821,11.694,389660,138682,250978,3.969,11.151,648622,177613,471009,5.083,18.561,-258962,-7.410,22.301,14797,15060,95553
2009,27,101410,129082,2378341,2434497,11024,8.447,13890,10.642,266758,90300,176458,3.709,10.957,379402,85316,294086,3.504,15.584,-112644,-4.627,21.915,8597,8784,48305
2009,28,42705,56061,903148,925879,4681,8.270,5758,10.173,105054,44010,61044,4.753,11.346,150721,44325,106396,4.787,16.279,-45667,-4.932,22.693,3907,4039,27546
2009,29,104397,136063,2332353,2386289,12055,8.759,15198,11.042,262034,91903,170131,3.851,10.981,369813,113861,255952,4.771,15.497,-107779,-4.517,21.962,10091,10286,59859
2009,30,27148,31842,339986,349509,2846,8.778,4004,12.350,38457,11941,26516,3.417,11.003,57654,15459,42195,4.423,16.496,-19197,-5.493,22.006,2534,2574,9687
2009,31,37347,47118,778246,786515,3723,7.870,4094,8.655,87153,29794,57359,3.788,11.081,103636,31190,72446,3.966,13.177,-16483,-2.096,22.162,2631,2686,16206
2009,32,41687,53280,1044507,1101772,6636,12.261,8321,15.374,136752,56218,80534,5.103,12.412,252425,63955,188470,5.805,22.911,-115673,-10.499,24.824,5633,5783,37550
2009,33,28027,34451,565834,579094,2789,7.973,3848,11.000,57889,17765,40124,3.068,9.996,84721,20857,63864,3.602,14.630,-26832,-4.633,19.993,2460,2504,12779
2009,34,173544,208774,3416009,3507605,19229,9.056,26333,12.402,393821,142337,251484,4.058,11.228,577462,162580,414882,4.635,16.463,-183641,-5.236,22.455,17499,17764,92447
2009,35,32844,41411,612677,626395,3690,8.811,4624,11.042,73640,26114,47526,4.169,11.756,101197,26593,74604,4.245,16.155,-27557,-4.399,23.512,3052,3093,15739
2009,36,383246,456971,7287895,7420597,45954,10.005,50644,11.026,827328,296884,530444,4.001,11.149,1093141,317375,775766,4.277,14.731,-265813,-3.582,22.298,34212,34606,186604
2009,37,152595,201314,3329998,3444029,18207,8.902,24620,12.038,369858,146277,223581,4.247,10.739,598479,169397,429082,4.919,17.377,-228621,-6.638,21.478,16089,16405,88874
2009,38,15846,19460,292671,294880,1539,7.901,1576,8.091,32914,9364,23550,3.176,11.162,37256,9811,27445,3.327,12.634,-4342,-1.472,22.324,1002,1014,5521
2009,39,173901,236785,4458072,4585647,17797,7.413,24381,10.155,482570,182333,300237,3.976,10.523,738332,202692,535640,4.420,16.101,-255762,-5.577,21.047,15079,15555,103111
2009,40,65657,83699,1284532,1305808,7533,8.973,8044,9.581,158561,54510,104051,4.174,12.143,201093,64455,136638,4.936,15.400,-42532,-3.257,24.286,5451,5553,37499
2009,41,78654,97746,1356402,1412046,8893,8.930,12580,12.632,154075,57349,96726,4.061,10.911,264531,70796,193735,5.014,18.734,-110456,-7.822,21.823,8250,8373,41290
2009,42,210997,276052,5025731,5118590,21689,7.804,25434,9.151,527232,180744,346488,3.531,10.300,713928,209628,504300,4.095,13.948,-186696,-3.647,20.601,15609,16017,110018
2009,44,21812,25631,410382,420888,2048,7.819,3172,12.110,42930,13105,29825,3.114,10.200,63890,18599,45291,4.419,15.180,-20960,-4.980,20.400,2007,2035,10609
2009,45,73040,95989,1545544,1602748,8727,8.951,11734,12.036,172709,71256,101453,4.446,10.776,287574,79868,207706,4.983,17.943,-114865,-7.167,21.552,7693,7975,44309
2009,46,19220,23120,332017,335356,1935,8.336,2122,9.141,37375,11784,25591,3.514,11.145,44127,11994,32133,3.576,13.158,-6752,-2.013,22.290,1407,1417,7854
2009,47,91606,125142,2325046,2408530,10817,8.543,13770,10.875,258990,92169,166821,3.827,10.753,426032,109157,316875,4.532,17.688,-167042,-6.935,21.506,8859,9104,56579
2009,48,354579,480071,8885217,9034080,49722,10.343,51005,10.610,1205107,454994,750113,5.036,13.340,1506852,429022,1077830,4.749,16.680,-301745,-3.340,26.679,32834,33746,216570
2009,49,49447,60630,1051285,1078836,7011,11.355,9243,14.969,140519,50084,90435,4.642,13.025,196318,58618,137700,5.433,18.197,-55799,-5.172,26.050,6186,6256,37312
2009,50,16381,19263,255351,259069,1536,7.873,2031,10.410,28146,11284,16862,4.356,10.864,35921,10688,25233,4.126,13.865,-7775,-3.001,21.729,1253,1270,6232
2009,51,134756,178160,3055986,3119210,16973,9.449,19905,11.081,372089,148309,223780,4.755,11.929,500054,143824,356230,4.611,16.031,-127965,-4.102,23.858,12782,13011,72645
2009,53,127595,158939,2373454,2444906,15373,9.513,20687,12.802,302196,97930,204266,4.005,12.360,443723,116198,327525,4.753,18.149,-141527,-5.789,24.720,13612,13832,68649
2009,54,27879,36741,576183,581870,2782,7.519,3296,8.909,67313,22061,45252,3.791,11.568,79004,20831,58173,3.580,13.578,-11691,-2.009,23.137,2227,2263,12439
2009,55,99911,128773,2350942,2418571,9749,7.490,12531,9.627,214674,70518,144156,2.916,8.876,349226,98959,250267,4.092,14.439,-134552,-5.563,17.752,8094,8251,54472
2009,56,15701,18357,212159,216091,1775,9.625,1944,10.541,28217,8511,19706,3.939,13.058,36078,9846,26232,4.556,16.696,-7861,-3.638,26.116,1320,1344,6395
2010,01,69381,93020,1569737,1588570,7476,7.964,9180,9.779,177889,61286,116603,3.858,11.198,215130,60221,154909,3.791,13.542,-37241,-2.344,22.396,6037,6175,31304
2010,02,13603,17141,253661,252801,1746,10.226,1613,9.447,33302,8728,24574,3.453,13.173,31555,7942,23613,3.142,12.482,1747,0.691,24.964,947,965,3867
2010,04,88673,117963,2060547,2093483,13142,11.002,16117,13.493,288252,114262,173990,5.458,13.769,353779,110179,243600,5.263,16.899,-65527,-3.130,27.538,10030,10311,53023
2010,05,46201,60247,963442,967143,5223,8.645,5565,9.211,115872,40416,75456,4.179,11.981,122750,36708,86042,3.796,12.692,-6878,-0.711,23.962,3677,3785,21643
