year,sector,fage,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2008,54,d) 3,39066,39513,207299,210686,1416,3.352,6870,16.264,39628,3626,36002,1.721,18.809,46094,22904,23190,10.871,21.878,-6466,-3.069,37.618,5286,5286,19176
2008,54,e) 4,34521,35029,216211,217905,1344,3.623,5482,14.777,36716,4413,32303,2.025,16.850,40077,16995,23082,7.799,18.392,-3361,-1.542,33.699,4137,4139,13272
2008,54,f) 5,30355,30905,197380,204082,1269,3.913,4323,13.329,34922,5914,29008,2.898,17.112,48937,25364,23573,12.428,23.979,-14015,-6.867,34.223,3195,3201,21905
2008,54,g) 6 to 10,124057,128782,1049507,1049408,4976,3.722,14783,11.058,161251,20227,141024,1.927,15.366,160561,61378,99183,5.849,15.300,690,0.066,30.600,10524,10666,49260
2008,54,h) 11 to 15,87840,93083,909409,913060,3050,3.183,8548,8.920,120372,19642,100730,2.151,13.183,127703,39629,88074,4.340,13.986,-7331,-0.803,26.367,5923,5987,27062
2008,54,i) 16 to 20,59701,65868,777381,789511,2070,3.063,5513,8.157,93236,16003,77233,2.027,11.809,116173,33421,82752,4.233,14.715,-22937,-2.905,23.619,3325,3376,14852
2008,54,j) 21 to 25,46483,52633,656595,661285,1395,2.590,3839,7.128,76706,15300,61406,2.314,11.600,85940,27248,58692,4.120,12.996,-9234,-1.396,23.199,2407,2450,10503
2008,54,k) 26+,34401,40135,561118,562693,1013,2.468,2844,6.928,66351,15828,50523,2.813,11.792,68872,16380,52492,2.911,12.240,-2521,-0.448,23.583,1802,1859,7935
2008,54,l) Left Censored,38804,83879,2644834,2651360,4999,5.856,7983,9.351,381298,131411,249887,4.956,14.381,389943,144149,245794,5.437,14.707,-8645,-0.326,28.762,1875,1957,10422
2008,55,a) 0,795,808,13958,6979,808,200.000,X,X,13958,13958,X,200.000,200.000,X,X,X,X,X,13958,200.000,X,X,X,X
2008,55,b) 1,535,564,8394,8147,31,4.769,203,31.231,3256,548,2708,6.726,39.966,2621,1952,669,23.960,32.171,635,7.794,64.343,175,175,1752
2008,55,c) 2,404,412,6208,6282,20,4.505,84,18.919,1732,120,1612,1.910,27.573,1891,685,1206,10.905,30.104,-159,-2.531,55.146,64,64,440
2008,55,d) 3,414,438,9176,10110,30,6.645,57,12.625,2147,597,1550,5.905,21.236,4186,520,3666,5.143,41.405,-2039,-20.168,42.473,40,40,204
2008,55,e) 4,409,426,10664,10820,32,7.256,62,14.059,2256,802,1454,7.413,20.851,2581,711,1870,6.571,23.855,-325,-3.004,41.702,43,45,585
2008,55,f) 5,419,495,10845,11893,47,9.316,66,13.082,3134,1954,1180,16.430,26.352,5215,1050,4165,8.829,43.849,-2081,-17.498,52.703,40,40,490
2008,55,g) 6 to 10,2462,2703,72182,73285,167,6.004,324,11.648,18884,9037,9847,12.331,25.768,20983,4607,16376,6.286,28.632,-2099,-2.864,51.536,208,211,2384
2008,55,h) 11 to 15,2312,2924,130042,132689,208,7.009,295,9.941,26796,7198,19598,5.425,20.195,32310,7245,25065,5.460,24.350,-5514,-4.156,40.389,96,99,1509
2008,55,i) 16 to 20,2280,2904,123324,121472,180,6.143,232,7.918,25223,7625,17598,6.277,20.765,21459,6301,15158,5.187,17.666,3764,3.099,35.332,61,62,605
2008,55,j) 21 to 25,2401,3287,167146,165789,155,4.532,422,12.337,34085,13811,20274,8.330,20.559,31034,7692,23342,4.640,18.719,3051,1.840,37.438,67,73,1142
2008,55,k) 26+,2664,4296,191623,190006,379,8.920,285,6.707,33873,8432,25441,4.438,17.827,30321,9367,20954,4.930,15.958,3552,1.869,31.916,55,62,1557
2008,55,l) Left Censored,11526,31022,2118719,2174637,2451,7.851,2843,9.107,308590,77820,230770,3.579,14.190,421756,109715,312041,5.045,19.394,-113166,-5.204,28.381,174,196,5535
2008,56,a) 0,30386,30616,226324,113162,30616,200.000,X,X,226324,226324,X,200.000,200.000,X,X,X,X,X,226324,200.000,X,X,X,X
2008,56,b) 1,22999,23190,249304,243370,68,0.246,8948,32.385,80471,2163,78308,0.889,33.065,67946,35738,32208,14.685,27.919,12525,5.146,55.838,6856,6858,29989
2008,56,c) 2,20530,20772,279950,288623,950,4.161,5065,22.186,73190,4247,68943,1.471,25.358,91450,46258,45192,16.027,31.685,-18260,-6.327,50.717,3822,3832,37771
2008,56,d) 3,17649,17990,341009,346708,686,3.549,3360,17.385,74469,14410,60059,4.156,21.479,86078,36811,49267,10.617,24.827,-11609,-3.348,42.958,2639,2643,30439
2008,56,e) 4,15707,16042,289104,288558,713,4.176,2776,16.259,65357,4889,60468,1.694,22.650,65079,29323,35756,10.162,22.553,278,0.096,45.106,2127,2127,26635
2008,56,f) 5,13551,13879,298736,314725,581,3.962,2153,14.681,47232,5314,41918,1.688,15.007,79477,27416,52061,8.711,25.253,-32245,-10.245,30.015,1658,1664,23232
2008,56,g) 6 to 10,53517,56982,1322413,1349112,2753,4.655,7072,11.958,225394,31119,194275,2.307,16.707,279218,86787,192431,6.433,20.696,-53824,-3.990,33.414,5152,5200,59777
2008,56,h) 11 to 15,38495,43098,1347347,1390489,1809,4.072,4459,10.038,201984,40879,161105,2.940,14.526,290931,72104,218827,5.186,20.923,-88947,-6.397,29.052,2771,2864,35896
2008,56,i) 16 to 20,26099,31106,1027688,1045811,1081,3.377,2895,9.043,166516,33470,133046,3.200,15.922,204647,68965,135682,6.594,19.568,-38131,-3.646,31.844,1694,1769,29281
2008,56,j) 21 to 25,17182,22797,1174997,1165509,873,3.752,1813,7.792,197216,52336,144880,4.490,16.921,178814,44849,133965,3.848,15.342,18402,1.579,30.684,987,1035,15740
2008,56,k) 26+,10858,16922,616844,628255,1158,6.814,1303,7.667,109456,43094,66362,6.859,17.422,130959,39965,90994,6.361,20.845,-21503,-3.423,34.844,588,613,7733
2008,56,l) Left Censored,12794,44998,2506076,2510061,5167,11.590,4332,9.717,443980,156146,287834,6.221,17.688,457024,116028,340996,4.623,18.208,-13044,-0.520,35.376,591,670,8297
2008,61,a) 0,6628,6663,36530,18265,6663,200.000,X,X,36530,36530,X,200.000,200.000,X,X,X,X,X,36530,200.000,X,X,X,X
2008,61,b) 1,5291,5323,41764,40495,13,0.215,1463,24.190,12687,216,12471,0.533,31.330,9997,5415,4582,13.372,24.687,2690,6.643,49.375,1148,1148,4525
2008,61,c) 2,4621,4695,45752,45882,154,3.044,882,17.434,9016,775,8241,1.689,19.651,9246,4200,5046,9.154,20.152,-230,-0.501,39.301,678,678,3323
2008,61,d) 3,4116,4332,54982,54481,186,4.093,610,13.424,10021,2149,7872,3.944,18.394,8890,3014,5876,5.532,16.318,1131,2.076,32.635,475,475,2504
2008,61,e) 4,3538,3610,45444,44814,114,2.982,540,14.125,7362,502,6860,1.120,16.428,6061,2915,3146,6.505,13.525,1301,2.903,27.050,440,444,2657
2008,61,f) 5,3205,3278,40554,40051,96,2.801,395,11.524,6839,659,6180,1.645,17.076,5844,1841,4003,4.597,14.592,995,2.484,29.183,314,314,1494
2008,61,g) 6 to 10,11519,12150,215243,213065,399,3.172,1257,9.993,28321,2610,25711,1.225,13.292,24103,8702,15401,4.084,11.313,4218,1.980,22.625,910,944,6518
2008,61,h) 11 to 15,8173,8837,147644,146628,247,2.723,714,7.872,17862,2892,14970,1.972,12.182,15773,4539,11234,3.096,10.757,2089,1.425,21.514,510,521,3008
2008,61,i) 16 to 20,4848,5760,142996,143392,140,2.381,378,6.430,13148,1345,11803,0.938,9.169,13957,3692,10265,2.575,9.733,-809,-0.564,18.339,234,251,1886
2008,61,j) 21 to 25,3382,4013,135995,134321,102,2.502,231,5.665,12536,772,11764,0.575,9.333,9443,2336,7107,1.739,7.030,3093,2.303,14.060,143,152,1735
2008,61,k) 26+,3006,3951,151190,151735,107,2.676,202,5.052,12255,1365,10890,0.900,8.077,13142,3385,9757,2.231,8.661,-887,-0.585,16.153,84,93,1078
2008,61,l) Left Censored,11163,16680,2061695,2045829,410,2.450,525,3.137,119183,8506,110677,0.416,5.826,87578,15121,72457,0.739,4.281,31605,1.545,8.562,234,238,8577
2008,62,a) 0,41783,42580,244399,122200,42580,200.000,X,X,244399,244399,X,200.000,200.000,X,X,X,X,X,244399,200.000,X,X,X,X
2008,62,b) 1,35273,36098,292883,277904,263,0.667,6906,17.519,84290,2651,81639,0.954,30.331,53486,28500,24986,10.255,19.246,30804,11.084,38.492,5168,5170,22492
2008,62,c) 2,32209,33043,300775,297947,794,2.281,4320,12.412,60410,5932,54478,1.991,20.275,54911,25785,29126,8.654,18.430,5499,1.846,36.860,3278,3302,21386
2008,62,d) 3,29494,30596,322925,318448,716,2.242,3384,10.598,55330,4763,50567,1.496,17.375,46405,20508,25897,6.440,14.572,8925,2.803,29.144,2571,2574,15946
2008,62,e) 4,27764,28692,319835,318850,674,2.267,2764,9.295,45465,6169,39296,1.935,14.259,43288,17580,25708,5.514,13.576,2177,0.683,27.153,2144,2160,15143
2008,62,f) 5,24886,25769,281492,281869,621,2.334,2301,8.647,37526,3935,33591,1.396,13.313,38369,15964,22405,5.664,13.612,-843,-0.299,26.627,1778,1784,13281
2008,62,g) 6 to 10,94877,104206,1541678,1543231,2515,2.358,7460,6.993,172625,26944,145681,1.746,11.186,175206,59091,116115,3.829,11.353,-2581,-0.167,22.372,5509,5603,43387
2008,62,h) 11 to 15,67078,81534,1343770,1349390,2081,2.508,4944,5.959,145153,25033,120120,1.855,10.757,155775,49042,106733,3.634,11.544,-10622,-0.787,21.514,3258,3358,30280
2008,62,i) 16 to 20,54936,67283,1246657,1249480,1363,1.991,3689,5.390,115911,17883,98028,1.431,9.277,122413,34044,88369,2.725,9.797,-6502,-0.520,18.553,2373,2463,19709
2008,62,j) 21 to 25,51595,72128,1976067,1969639,1917,2.620,3969,5.426,161485,37658,123827,1.912,8.199,149297,47098,102199,2.391,7.580,12188,0.619,15.160,2004,2117,19066
2008,62,k) 26+,49299,73798,1638284,1618720,2861,3.825,4879,6.522,197160,43535,153625,2.689,12.180,158845,58794,100051,3.632,9.813,38315,2.367,19.626,2289,2400,15777
2008,62,l) Left Censored,61368,143923,7645796,7610557,6522,4.496,8806,6.070,629815,119127,510688,1.565,8.276,563964,164031,399933,2.155,7.410,65851,0.865,14.821,3091,3353,41440
2008,71,a) 0,9612,9656,61556,30778,9656,200.000,X,X,61556,61556,X,200.000,200.000,X,X,X,X,X,61556,200.000,X,X,X,X
2008,71,b) 1,7504,7579,61782,62486,38,0.427,2680,30.112,17089,299,16790,0.479,27.349,18209,10625,7584,17.004,29.141,-1120,-1.792,54.697,2090,2091,8797
2008,71,c) 2,6395,6479,60844,65190,239,3.296,1783,24.590,9401,1195,8206,1.833,14.421,18125,8967,9158,13.755,27.804,-8724,-13.383,28.842,1429,1430,7733
2008,71,d) 3,5376,5458,55454,58955,196,3.276,1244,20.796,9005,1050,7955,1.781,15.274,15875,7896,7979,13.393,26.927,-6870,-11.653,30.549,1028,1028,7049
2008,71,e) 4,4715,4846,54178,56953,178,3.369,1053,19.930,7591,1565,6026,2.748,13.329,13038,6233,6805,10.944,22.893,-5447,-9.564,26.657,855,855,5432
2008,71,f) 5,4044,4120,47047,49004,174,3.952,740,16.807,5626,746,4880,1.522,11.481,9577,4154,5423,8.477,19.543,-3951,-8.063,22.961,583,587,3595
2008,71,g) 6 to 10,14043,14543,220908,223750,649,4.275,1928,12.699,26284,4460,21824,1.993,11.747,31828,11860,19968,5.301,14.225,-5544,-2.478,23.494,1383,1391,9256
2008,71,h) 11 to 15,10794,11755,227806,228437,462,3.810,1202,9.913,29777,5030,24747,2.202,13.035,30890,9392,21498,4.111,13.522,-1113,-0.487,26.070,761,765,6836
2008,71,i) 16 to 20,7363,8327,201729,206876,420,4.904,895,10.450,27259,5135,22124,2.482,13.177,37119,19168,17951,9.265,17.943,-9860,-4.766,26.353,453,463,3954
2008,71,j) 21 to 25,5287,6211,135065,135827,199,3.119,536,8.402,13652,1478,12174,1.088,10.051,15075,4240,10835,3.122,11.099,-1423,-1.048,20.102,286,308,2877
2008,71,k) 26+,4617,5848,146659,144339,161,2.702,383,6.427,17940,3639,14301,2.521,12.429,13263,2544,10719,1.763,9.189,4677,3.240,18.378,208,215,1544
2008,71,l) Left Censored,12262,16034,789677,781949,320,1.975,655,4.043,74349,7164,67185,0.916,9.508,58934,7572,51362,0.968,7.537,15415,1.971,15.074,317,320,3208
2008,72,a) 0,52800,53685,607877,303939,53685,200.000,X,X,607877,607877,X,200.000,200.000,X,X,X,X,X,607877,200.000,X,X,X,X
2008,72,b) 1,41390,42384,530210,573022,302,0.624,12335,25.485,102824,6242,96582,1.089,17.944,188173,87621,100552,15.291,32.839,-85349,-14.895,35.888,10611,10619,77223
2008,72,c) 2,34655,35631,457143,494669,895,2.274,8354,21.224,64295,9793,54502,1.980,12.998,139786,68562,71224,13.860,28.258,-75491,-15.261,25.995,7286,7295,60909
2008,72,d) 3,29829,31593,437217,459421,870,2.551,5904,17.309,62302,11378,50924,2.477,13.561,106741,52724,54017,11.476,23.234,-44439,-9.673,27.122,5124,5149,46139
2008,72,e) 4,24703,26422,374535,396105,838,2.965,4526,16.012,49759,11357,38402,2.867,12.562,92688,43579,49109,11.002,23.400,-42929,-10.838,25.124,3865,3896,36468
2008,72,f) 5,19611,21235,307766,320481,718,3.182,3382,14.986,41382,9511,31871,2.968,12.912,66734,30842,35892,9.624,20.823,-25352,-7.911,25.825,2826,2848,26307
2008,72,g) 6 to 10,66916,78046,1383794,1419575,2697,3.313,9427,11.580,182518,47343,135175,3.335,12.857,254210,103220,150990,7.271,17.907,-71692,-5.050,25.714,7370,7541,80543
2008,72,h) 11 to 15,51050,69573,1471265,1484859,2300,3.205,6684,9.314,183662,54967,128695,3.702,12.369,211546,76263,135283,5.136,14.247,-27884,-1.878,24.738,4460,4612,48629
2008,72,i) 16 to 20,34197,49720,1166984,1154379,1656,3.257,3902,7.675,169389,39280,130109,3.403,14.674,146946,48284,98662,4.183,12.729,22443,1.944,25.459,2527,2650,27314
2008,72,j) 21 to 25,22742,36608,936690,942491,1153,3.088,2612,6.996,113159,35268,77891,3.742,12.006,126098,38449,87649,4.080,13.379,-12939,-1.373,24.013,1630,1758,21780
2008,72,k) 26+,16467,32385,918688,926544,1026,3.119,2037,6.193,101109,32485,68624,3.506,10.912,116682,32812,83870,3.541,12.593,-15573,-1.681,21.825,1123,1226,14956
2008,72,l) Left Censored,23868,98632,3288647,3278446,5856,5.940,5772,5.855,391843,109124,282719,3.329,11.952,375744,107712,268032,3.285,11.461,16099,0.491,22.922,1447,1641,19782
2008,81,a) 0,42091,42356,151196,75598,42356,200.000,X,X,151196,151196,X,200.000,200.000,X,X,X,X,X,151196,200.000,X,X,X,X
2008,81,b) 1,33178,33424,151509,155439,91,0.239,9450,24.801,37706,901,36805,0.580,24.258,44836,26295,18541,16.917,28.845,-7130,-4.587,48.515,7457,7502,21525
2008,81,c) 2,29330,29724,140258,147852,815,2.538,5590,17.408,25818,2797,23021,1.892,17.462,40888,18539,22349,12.539,27.655,-15070,-10.193,34.924,4410,4416,15675
2008,81,d) 3,25779,26180,142296,148051,621,2.224,4116,14.738,21107,1925,19182,1.300,14.257,32589,14167,18422,9.569,22.012,-11482,-7.755,28.513,3294,3305,11628
2008,81,e) 4,23112,23721,130997,133377,759,3.028,3446,13.749,21563,3025,18538,2.268,16.167,26161,11053,15108,8.287,19.614,-4598,-3.447,32.334,2697,2761,9245
2008,81,f) 5,20447,20927,111543,114435,622,2.833,2674,12.181,17649,2658,14991,2.323,15.423,23438,9986,13452,8.726,20.482,-5789,-5.059,30.846,2116,2118,8150
2008,81,g) 6 to 10,83034,86200,521061,531284,2344,2.624,8624,9.653,67795,8447,59348,1.590,12.761,88048,30827,57221,5.802,16.573,-20253,-3.812,25.521,6444,6506,24290
2008,81,h) 11 to 15,70814,74763,481584,489821,1641,2.134,5889,7.659,55168,6289,48879,1.284,11.263,71337,21522,49815,4.394,14.564,-16169,-3.301,22.526,4126,4279,16227
2008,81,i) 16 to 20,56875,62013,469071,464686,1472,2.317,4518,7.111,66481,7371,59110,1.586,14.307,58720,18414,40306,3.963,12.637,7761,1.670,25.273,2816,2889,11107
2008,81,j) 21 to 25,71040,75818,562241,567707,1171,1.519,3695,4.794,57294,7269,50025,1.280,10.092,68278,15576,52702,2.744,12.027,-10984,-1.935,20.184,2342,2431,9907
2008,81,k) 26+,40458,43812,408871,411226,618,1.383,2349,5.258,40612,3600,37012,0.875,9.876,45011,9803,35208,2.384,10.946,-4399,-1.070,19.752,1561,1645,6704
2008,81,l) Left Censored,118513,159508,2168074,2169977,4521,2.808,7478,4.645,225341,36775,188566,1.695,10.384,227111,55178,171933,2.543,10.466,-1770,-0.082,20.769,3095,3312,17529
2009,11,a) 0,1186,1190,4702,2351,1190,200.000,X,X,4702,4702,X,200.000,200.000,X,X,X,X,X,4702,200.000,X,X,X,X
2009,11,b) 1,1039,1040,4696,5176,D,D,413,33.146,1135,D,1131,D,21.928,2069,1417,652,27.376,39.973,-934,-18.045,43.856,298,298,1147
2009,11,c) 2,908,908,4800,5793,54,5.292,279,27.340,843,164,679,2.831,14.552,2753,1849,904,31.918,47.523,-1910,-32.971,29.104,207,207,1593
2009,11,d) 3,951,951,4689,5204,52,5.007,227,21.858,701,103,598,1.979,13.470,1727,903,824,17.352,33.186,-1026,-19.716,26.941,169,169,748
2009,11,e) 4,848,848,4746,5129,32,3.528,150,16.538,705,88,617,1.716,13.745,1476,525,951,10.236,28.778,-771,-15.032,27.491,114,114,286
2009,11,f) 5,793,793,4658,4906,42,4.985,141,16.736,694,105,589,2.140,14.146,1185,381,804,7.766,24.154,-491,-10.008,28.292,90,90,273
2009,11,g) 6 to 10,2871,2896,18469,19366,133,4.376,420,13.818,2584,339,2245,1.750,13.343,4359,1187,3172,6.129,22.509,-1775,-9.166,26.686,284,284,792
2009,11,h) 11 to 15,2633,2704,19367,20783,99,3.499,350,12.370,1920,315,1605,1.516,9.239,4700,1579,3121,7.598,22.615,-2780,-13.377,18.477,207,207,1199
2009,11,i) 16 to 20,1889,1928,15974,16791,66,3.293,219,10.925,1583,142,1441,0.846,9.428,3208,751,2457,4.473,19.105,-1625,-9.678,18.855,143,143,542
2009,11,j) 21 to 25,1473,1557,15495,16261,46,2.840,171,10.559,1221,118,1103,0.726,7.509,2743,711,2032,4.373,16.869,-1522,-9.360,15.018,112,112,386
2009,11,k) 26+,1320,1357,16393,17012,39,2.780,131,9.337,1447,151,1296,0.888,8.506,2690,482,2208,2.833,15.813,-1243,-7.307,17.012,91,91,358
2009,11,l) Left Censored,1546,1981,35143,37015,38,1.875,129,6.366,2503,193,2310,0.521,6.762,6191,955,5236,2.580,16.726,-3688,-9.964,13.524,77,77,339
2009,21,a) 0,1637,1653,11951,5976,1653,200.000,X,X,11951,11951,X,200.000,200.000,X,X,X,X,X,11951,200.000,X,X,X,X
2009,21,b) 1,1311,1315,10960,10749,D,D,384,25.498,3331,D,3198,D,30.989,2912,1599,1313,14.876,27.091,419,3.898,54.182,302,302,1308
2009,21,c) 2,1484,1510,16371,17844,43,2.630,293,17.920,3573,522,3051,2.925,20.024,6474,2946,3528,16.510,36.281,-2901,-16.258,40.047,227,228,2747
2009,21,d) 3,1210,1230,16724,18273,38,2.896,202,15.396,2634,261,2373,1.428,14.415,5825,1966,3859,10.759,31.879,-3191,-17.463,28.830,161,161,1823
2009,21,e) 4,826,849,9098,9684,20,2.206,135,14.892,1663,402,1261,4.151,17.174,2858,1047,1811,10.812,29.514,-1195,-12.341,34.347,99,100,919
2009,21,f) 5,686,732,15514,16046,30,3.924,95,12.426,2499,205,2294,1.278,15.574,3573,826,2747,5.148,22.267,-1074,-6.693,31.148,64,64,313
2009,21,g) 6 to 10,2463,2642,39976,42771,112,4.118,267,9.818,5288,895,4393,2.093,12.364,10724,2571,8153,6.011,25.073,-5436,-12.710,24.727,175,178,2091
2009,21,h) 11 to 15,1986,2216,36970,38468,53,2.313,204,8.902,4239,177,4062,0.460,11.020,7202,2501,4701,6.502,18.722,-2963,-7.703,22.039,114,125,1409
2009,21,i) 16 to 20,1566,1970,44953,46041,133,6.678,176,8.838,8325,3350,4975,7.276,18.082,10438,3109,7329,6.753,22.671,-2113,-4.589,36.163,69,75,524
2009,21,j) 21 to 25,1355,1598,27788,29937,69,4.268,106,6.557,3561,1075,2486,3.591,11.895,7980,2479,5501,8.281,26.656,-4419,-14.761,23.790,62,64,949
2009,21,k) 26+,1740,2296,56936,61077,60,2.567,143,6.118,7087,1858,5229,3.042,11.603,15876,1877,13999,3.073,25.994,-8789,-14.390,23.207,75,78,1002
2009,21,l) Left Censored,2356,6664,312891,315745,372,5.556,436,6.511,34191,7537,26654,2.387,10.829,39388,8616,30772,2.729,12.475,-5197,-1.646,21.657,87,92,723
2009,22,a) 0,210,212,1122,561,212,200.000,X,X,1122,1122,X,200.000,200.000,X,X,X,X,X,1122,200.000,X,X,X,X
2009,22,b) 1,166,182,3311,2623,D,D,58,28.431,1909,D,1581,D,72.779,576,221,355,8.425,21.960,1333,50.820,43.919,38,38,154
2009,22,c) 2,177,200,2501,2381,11,5.140,39,18.224,641,187,454,7.854,26.921,386,118,268,4.956,16.212,255,10.710,32.423,30,30,98
2009,22,d) 3,143,145,1922,2014,5,3.226,25,16.129,204,59,145,2.929,10.129,399,224,175,11.122,19.811,-195,-9.682,20.258,16,16,200
2009,22,e) 4,112,186,1967,1968,7,3.636,20,10.390,259,49,210,2.490,13.161,272,108,164,5.488,13.821,-13,-0.661,26.321,15,15,102
2009,22,f) 5,135,151,1499,1454,7,4.516,15,9.677,331,219,112,15.067,22.773,256,67,189,4.610,17.613,75,5.160,35.225,10,11,51
2009,22,g) 6 to 10,561,661,9074,9452,32,4.751,57,8.463,1060,216,844,2.285,11.215,1800,1235,565,13.067,19.045,-740,-7.829,22.430,35,35,1111
2009,22,h) 11 to 15,458,553,9006,9337,18,3.211,33,5.888,943,328,615,3.513,10.100,1572,1091,481,11.685,16.836,-629,-6.737,20.199,25,25,659
2009,22,i) 16 to 20,396,460,5026,4918,12,2.589,19,4.099,594,32,562,0.651,12.078,395,182,213,3.701,8.032,199,4.046,16.063,12,13,50
2009,22,j) 21 to 25,385,605,8448,8289,17,2.787,27,4.426,1376,90,1286,1.086,16.600,1043,155,888,1.870,12.583,333,4.017,25.166,14,14,62
2009,22,k) 26+,435,525,5670,5600,11,2.085,16,3.033,595,96,499,1.714,10.626,436,54,382,0.964,7.786,159,2.840,15.573,13,13,45
2009,22,l) Left Censored,2165,12951,595012,590913,939,7.365,535,4.196,57225,20350,36875,3.444,9.684,49442,11900,37542,2.014,8.367,7783,1.317,16.734,23,108,2550
2009,23,a) 0,43149,43211,164351,82176,43211,200.000,X,X,164351,164351,X,200.000,200.000,X,X,X,X,X,164351,200.000,X,X,X,X
2009,23,b) 1,40810,40907,177476,202866,26,0.050,21723,41.972,48771,525,48246,0.259,24.041,98344,59323,39021,29.243,48.477,-49573,-24.436,48.082,16184,16185,46345
2009,23,c) 2,38430,38483,191617,221822,2299,5.084,15765,34.866,41207,5587,35620,2.519,18.577,101222,48805,52417,22.002,45.632,-60015,-27.055,37.153,11593,11594,37922
2009,23,d) 3,38171,38251,200174,229664,2230,5.117,12891,29.579,37736,5965,31771,2.597,16.431,96621,40848,55773,17.786,42.071,-58885,-25.640,32.862,9320,9321,31696
2009,23,e) 4,33721,33821,197791,226266,1670,4.410,9768,25.794,32296,4761,27535,2.104,14.273,89311,32438,56873,14.336,39.472,-57015,-25.198,28.547,6931,6934,24290
2009,23,f) 5,30333,30407,189066,215123,1491,4.422,8120,24.080,27813,4344,23469,2.019,12.929,79960,27953,52007,12.994,37.170,-52147,-24.241,25.858,5657,5661,21770
2009,23,g) 6 to 10,104381,105054,767449,860953,4776,4.183,23023,20.164,104807,18663,86144,2.168,12.173,292123,81436,210687,9.459,33.930,-187316,-21.757,24.347,15235,15237,58753
2009,23,h) 11 to 15,83195,83929,749636,838394,3086,3.448,14227,15.896,88764,16037,72727,1.913,10.587,266926,60222,206704,7.183,31.838,-178162,-21.250,21.175,9151,9186,40178
2009,23,i) 16 to 20,58041,58774,604780,671378,1839,2.967,8256,13.320,58905,6871,52034,1.023,8.774,192229,31798,160431,4.736,28.632,-133324,-19.858,17.547,5111,5117,21135
2009,23,j) 21 to 25,48566,49772,623852,689911,1270,2.433,6144,11.768,62683,13096,49587,1.898,9.086,195133,32970,162163,4.779,28.284,-132450,-19.198,18.171,3775,3787,20396
2009,23,k) 26+,37534,38986,617261,671974,869,2.138,4193,10.315,56005,6138,49867,0.913,8.334,165322,20422,144900,3.039,24.602,-109317,-16.268,16.669,2780,2781,14531
2009,23,l) Left Censored,42041,48965,1459098,1568630,983,1.949,3919,7.771,134265,16157,118108,1.030,8.559,352439,44198,308241,2.818,22.468,-218174,-13.909,17.119,2513,2518,19948
