,2005,2009,2014,2019,2024,dwa_title,change,pct_change
4.A.3.a.2.I32.D03,0.025114149545276195,0.026708123339012815,0.02228147944226285,0.021936967695715764,0.02049631837249291,Display student work.,-0.0046178311727832835,-18.387368301913558
4.A.3.a.2.I33.D01,0.020083692542599955,0.02010028961065406,0.018784847285648894,0.017364974232732176,0.016839590761588443,Treat facilities to eliminate pests.,-0.0032441017810115116,-16.15291497880869
4.A.3.a.2.I33.D02,0.0050870122721232225,0.004755889592960503,0.015515639743737604,0.015528574939631563,0.015046504865014326,Paint surfaces or equipment.,0.009959492592891105,195.7827514486062
4.A.3.a.2.I33.D03,0.01433227155674442,0.013290323808862567,0.011796012215853387,0.012714854385610135,0.012110737429311248,Apply paint to surfaces.,-0.0022215341274331724,-15.500223524496173
4.A.3.a.2.I33.D04,0.00041254801297087236,0.00037449492644762864,0.00033236361294749627,0.0003388858740551176,0.0003124405235359026,Refinish wood or metal surfaces.,-0.00010010748943496976,-24.265657884052825
4.A.3.a.2.I33.D05,0.0002650970404192458,0.00026372356395240436,0.00028083106916655437,0.00026341313333395254,0.0002682147874579333,Apply chemical solutions to plants to protect against disease or insects or to enhance growth.,3.117747038687492e-06,1.1760776483044986
4.A.3.a.2.I33.D06,0.00946657458617232,0.0083684171528195,0.007845552962933877,0.009368844181414615,0.008639933932764413,Apply protective or decorative finishes to workpieces or products.,-0.0008266406534079059,-8.732204514771027
4.A.3.a.2.I33.D07,0.010693203769006066,0.01049211041002575,0.009714438158136596,0.009490365440259345,0.009273176064268869,Treat greenery or surfaces with protective substances.,-0.0014200277047371965,-13.279721731789165
4.A.3.a.2.I33.D08,0.001851328877592645,0.0015551851356216625,0.0014400151820836422,0.0011177302170297877,0.0008767403798939389,Apply solutions to production equipment.,-0.0009745884976987061,-52.64264547993231
4.A.3.a.2.I33.D09,0.021284589540644404,0.01905734037118765,0.016297741920591503,0.017733284329384893,0.017026248304405082,Apply sealants or other protective coatings.,-0.004258341236239322,-20.006687129708205
4.A.3.a.2.I34.D01,0.004264230291576199,0.0038814770684615545,0.003698333088305315,0.0038440366349522456,0.003616682417042824,Connect hoses to equipment or machinery.,-0.000647547874533375,-15.18557465839914
4.A.3.a.2.I34.D02,0.011693056503157145,0.011120716895087108,0.010620218440064756,0.01030050716589088,0.009865346202069076,Rewire electrical or electronic systems.,-0.0018277103010880692,-15.630731798778056
4.A.3.a.2.I34.D03,0.002442984004114928,0.00214982298045702,0.0018382212022091022,0.0015704886130209757,0.0014501347491436307,Connect hoses to equipment or piping.,-0.0009928492549712974,-40.6408414176661
4.A.3.a.2.I34.D04,0.004258954268076235,0.004380928064311968,0.0036186067065219077,0.0033334444221312922,0.00291977869529678,Lay cables to connect equipment.,-0.0013391755727794556,-31.443765029774774
4.A.3.a.2.I34.D05,0.006644735070033658,0.006472052487894939,0.005585957390337469,0.0062144426416146075,0.006090096552189486,Thread wire or cable through ducts or conduits.,-0.0005546385178441726,-8.347037346085841
4.A.3.a.2.I34.D06,0.003408866551871503,0.0035261128322510962,0.0034542988107311027,0.0032373669207582272,0.0028387348505767864,Run wiring to connect equipment.,-0.0005701317012947165,-16.724963932123078
4.A.3.a.2.I34.D07,0.015120620541817995,0.014168562471408951,0.013334322531033239,0.013335182558569617,0.012340887279746849,Connect electrical components or equipment.,-0.0027797332620711455,-18.383724757746815
4.A.3.a.2.I34.D08,0.0036323107751857694,0.0034555625794740197,0.0031282383518989616,0.004046337921352721,0.0035896922497514593,Connect supply lines to production equipment or tools.,-4.261852543431012e-05,-1.17331715461848
4.A.3.a.2.I34.D09,0.03785333969047884,0.03517816645118977,0.03499264149345911,0.038160875259013155,0.0375898220665887,Connect cables or electrical lines.,-0.0002635176238901388,-0.6961542258751365
4.A.3.a.2.I35.D01,0.007178816747135281,0.007202471573194114,0.006861068432322097,0.004791543431596448,0.004424407178944443,Solder parts or workpieces.,-0.0027544095681908383,-38.368573334735004
4.A.3.a.2.I35.D02,0.017141800351383164,0.014963372660433235,0.011785790884855514,0.01253112860313069,0.011152953204697317,Weld metal components.,-0.005988847146685848,-34.937095427100864
4.A.3.a.2.I35.D03,0.0029691979268744993,0.0030506451895272817,0.0028893999175820012,0.0028425984382684103,0.0030505489895372765,Solder parts or connections between parts.,8.135106266277722e-05,2.7398329335495233
4.A.3.a.2.I35.D04,0.002420028673799295,0.002473644907886193,0.0023745003685641604,0.0027935840833843446,0.003032286620908065,Braze metal parts or components.,0.00061225794710877,25.29961540280277
4.A.3.a.2.I35.D05,0.024332465010939417,0.02402917346272772,0.03363448213711677,0.03155416168165442,0.031139392112490324,Operate welding equipment.,0.006806927101550907,27.9746712817244
4.A.3.a.2.I35.D06,0.0,0.0,0.0,0.0,0.0,Rivet metal components.,0.0,
4.A.3.a.2.I36.D01,0.0012220010920443026,0.0011987010541290282,0.0014273236960946167,0.0017535900088139985,0.0019718957548794077,"Build models, patterns, or templates.",0.000749894662835105,61.366120514720315
4.A.3.a.2.I36.D02,0.0006785706715480066,0.0005379923376452976,0.0004465869868487245,0.00042021223996148156,0.0002713685298316525,Assemble garments or textile products.,-0.00040720214171635416,-60.0088036206183
4.A.3.a.2.I36.D03,0.0009037735693622611,0.0007795989572747296,0.0006574019386798504,0.0008614975305896794,0.0006794481244217375,Build production molds.,-0.0002243254449405236,-24.820978677083534
4.A.3.a.2.I36.D04,0.02377570568896953,0.021664713469853672,0.02186938944753195,0.02457258194743554,0.023175385847544427,Assemble wood products.,-0.0006003198414251017,-2.5249296457417594
4.A.3.a.2.I36.D05,0.020436353060755447,0.017642975779799595,0.014782514777915179,0.015021260756914321,0.014068184643548268,Build construction forms or molds.,-0.006368168417207179,-31.160982579793885
4.A.3.a.2.I36.D06,0.0001838277661566418,0.00016629702440310848,0.00015059427670199214,0.00016226249013371474,0.00015379994785323656,Assemble tires.,-3.002781830340525e-05,-16.33475667534261
4.A.3.a.2.I36.D07,0.0014289693121481552,0.001352773100868384,0.0010545006479472075,0.0008792145028168815,0.0005664267988891493,"Construct patterns, templates, or other work aids.",-0.0008625425132590059,-60.36116422698781
4.A.3.a.2.I36.D08,0.0018026413624877137,0.0016842473043924252,0.0015520239342686646,0.0012504123878942972,0.0009552905678533172,Assemble metal or plastic parts or products.,-0.0008473507946343964,-47.00606633507067
4.A.3.a.2.I37.D01,0.05211526426722374,0.05182102707356618,0.0464300553468038,0.043636824547263066,0.03698855741589684,Stock products or parts.,-0.015126706851326895,-29.025482387969703
4.A.3.a.2.I37.D02,0.0016923076780674129,0.0018501710470348084,0.0016249360953868237,0.013115398444949349,0.012369857703877525,Stock medical or patient care supplies.,0.010677550025810112,630.9461431980085
4.A.3.a.2.I37.D03,0.02339962703141946,0.024396669356161752,0.02125210623301875,0.020184470363603,0.023019605642851878,Store records or related materials.,-0.0003800213885675821,-1.624048913503257
4.A.3.a.2.I37.D04,0.021910770224455926,0.02159518974191859,0.019987472055306942,0.0500079882471694,0.04592773015993508,Store supplies or goods in kitchens or storage areas.,0.024016959935479153,109.61257723688958
4.A.3.a.2.I37.D05,0.04947447566276805,0.04939852176689935,0.04734724944834625,0.07713384345205292,0.07078824123488817,Stock serving stations or dining areas with food or supplies.,0.021313765572120114,43.080326343225416
4.A.3.a.2.I37.D06,0.015611753536393594,0.01812917527314426,0.016957614014262504,0.0176187874207624,0.021230846974185886,Stock supplies or merchandise.,0.005619093437792292,35.992711675169936
4.A.3.a.2.I37.D07,0.028240147188096996,0.02997209905479459,0.027126816224046123,0.02713748440691811,0.03082687824610852,Store items.,0.0025867310580115245,9.159764787280613
4.A.3.a.2.I38.D01,0.01731248433969779,0.019325449995828577,0.04171086682508594,0.051001465513601366,0.051233131603835684,Collect biological specimens from patients.,0.03392064726413789,195.9317137769611
4.A.3.a.2.I38.D02,0.0009259884051515834,0.0010416427533038702,0.0009578238922589942,0.0010795645808222907,0.0011638776215941874,Collect biological specimens.,0.000237889216442604,25.69030185682096
4.A.3.a.2.I38.D03,0.0009547751298619135,0.0009595207659443104,0.0009424067180038695,0.0008216928793303265,0.001063471265556476,Collect geographical or geological field data.,0.0001086961356945625,11.384474971638916
4.A.3.a.2.I38.D04,0.0005539824674962242,0.0006304728938649836,0.000594285219767986,0.00029432027431180297,0.00027298207244146234,Collect geological samples.,-0.00028100039505476185,-50.72369822907385
4.A.3.a.2.I38.D05,0.0020339533401440317,0.002173619692703256,0.0021603634841587255,0.002185119257466865,0.0023769682927875747,Collect environmental data or samples.,0.00034301495264354304,16.86444550489309
4.A.3.a.2.I39.D01,0.002843498981033251,0.002294562983178244,0.0015945276356681523,0.0016886537934261915,0.0013488482789551137,Apply mortar.,-0.0014946507020781373,-52.5637853942547
4.A.3.a.2.I39.D02,0.0010341006059929518,0.0010033813728295299,0.0008105515481313107,0.0007850101615030798,0.0006758543249726156,Seal gaps or cracks to prevent leakage or moisture intrusion.,-0.00035824628102033623,-34.643271548646396
4.A.3.a.2.I39.D03,0.003020106925558363,0.002582269900257247,0.0021837873676955177,0.003574379634754081,0.00319078051089893,"Fill cracks, imperfections, or holes in products or workpieces.",0.00017067358534056734,5.651243136334085
4.A.3.a.2.I39.D04,0.017030633610620766,0.013786415268866453,0.01070522584286373,0.011231233570337512,0.010091462195980151,Apply material to fill gaps in surfaces.,-0.006939171414640614,-40.74523340290263
4.A.3.a.2.I40.D01,0.003282056864240788,0.002819770420518701,0.0024490309070903157,0.0028825591861993682,0.0023313490426374968,Apply parting agents or other solutions to molds.,-0.0009507078216032913,-28.966829672014565
4.A.3.a.2.I40.D02,0.0031074852796630307,0.0027273831847391965,0.002383358855428983,0.002684940799947052,0.0020841836519529915,Remove workpieces from molds.,-0.0010233016277100392,-32.930216416697036
4.A.3.a.2.I40.D03,0.02328216608718342,0.019358765392973307,0.017436994438062736,0.017704250348466306,0.014454774784289522,Remove products or workpieces from production equipment.,-0.008827391302893898,-37.9148197372979
4.A.3.a.2.I41.D01,0.013885753357379042,0.01308231254769841,0.02333095460246944,0.023196589787234774,0.023079820119336146,Align equipment or machinery.,0.009194066761957104,66.21222864419722
4.A.3.a.2.I41.D02,0.00278277842987577,0.0024570338695339184,0.0021715217704980703,0.0018961062699896422,0.0014948005422970026,Lay out parts to prepare for assembly.,-0.0012879778875787675,-46.28388209967065
4.A.3.a.2.I41.D03,0.014481481203796035,0.012812429834694038,0.01107591944705325,0.011897376116413151,0.011156400318454636,Position structural components.,-0.0033250808853413985,-22.960917039824587
4.A.3.a.2.I41.D04,0.01672869696751756,0.014815179801425302,0.013299314472365525,0.010790260473052524,0.00900906847618136,Align parts or workpieces to ensure proper assembly.,-0.0077196284913362,-46.14602384349214
4.A.3.a.2.I41.D05,0.036051901631596384,0.0318492397090418,0.026303999078717367,0.0281699077929156,0.027395166486426623,Mark reference points on construction materials.,-0.00865673514516976,-24.01186831593615
4.A.3.a.2.I41.D06,0.004028567908577805,0.003914139222525016,0.014656792406641344,0.015352341797389174,0.015611244778447764,Lay out work according to specifications.,0.011582676869869959,287.5135068520903
4.A.3.a.2.I41.D07,0.0017200762228040658,0.0013842220892094882,0.000907654192611102,0.0009091070154292974,0.0007514707990959761,Align masonry materials.,-0.0009686054237080898,-56.31177333113009
4.A.3.a.2.I41.D08,0.013040108608332174,0.011748203534866289,0.010106937268454911,0.010287707238819244,0.008232514423787432,Draw guide lines or markings on materials or workpieces using patterns or other references.,-0.0048075941845447424,-36.867746496166895
4.A.3.a.2.I42.D01,0.0026332910973767888,0.002686135550179054,0.0027218552669752033,0.0026818969148507486,0.0022050526619969276,Package agricultural products for shipment or further processing.,-0.0004282384353798611,-16.262479898498892
4.A.3.a.2.I42.D02,0.025964422385112505,0.021893628509618443,0.021883188244379077,0.009307498189473731,0.007426403204495623,Package products for storage or shipment.,-0.018538019180616882,-71.39777232728359
4.A.3.a.2.I42.D03,0.01580872508039225,0.015833679085564205,0.014694611331333473,0.045254532403444646,0.0408411104253555,Package food or supplies.,0.02503238534496325,158.34537711084124
4.A.3.a.2.I42.D04,0.000648302957785055,0.0006648148158517086,0.000607487772306905,0.0005553919575716758,0.00037001465756775323,Package materials for transport.,-0.0002782883002173017,-42.925656419659326
4.A.3.a.2.I42.D05,0.0789967891231721,0.07547990502965443,0.07491443468288406,0.0726253813344127,0.06594130592071125,Package materials or products.,-0.013055483202460846,-16.52659981167676
4.A.3.a.2.I42.D06,0.06282994237749281,0.0639316871980967,0.05669508253469247,0.05596752502405255,0.05489286627142207,Package objects for shipping.,-0.007937076106070744,-12.63263311365696
4.A.3.a.2.I43.D01,0.0038947235229471384,0.003741869689950303,0.0031734677415645486,0.0034565266476920754,0.003343993715984963,Install green plumbing or water handling systems.,-0.0005507298069621753,-14.140408265628002
4.A.3.a.2.I43.D02,0.0030258457581372714,0.0028662439997289976,0.0027895715848361103,0.0028519642385647285,0.0028774598732122223,Install piping for installation or maintenance activities.,-0.00014838588492504905,-4.903947417874872
4.A.3.a.2.I43.D03,0.016030132943759164,0.015349625962343709,0.013734146928566695,0.014211743417969208,0.013281142564190575,Install plumbing or piping.,-0.002748990379568588,-17.148893207643813
4.A.3.a.2.I44.D01,0.0,0.0,0.0,0.0,0.0,Locate animals for fishing or hunting purposes.,0.0,
4.A.3.a.2.I44.D02,0.0,0.0,0.0,0.0,0.0,Capture or kill animals.,0.0,
4.A.3.a.2.I45.D01,0.0024847293830356962,0.0020483836619799274,0.0017178650297091503,0.0020009251849726047,0.0018348913187373735,Apply decorative masonry finishes.,-0.0006498380642983228,-26.153273219009023
4.A.3.a.2.I45.D02,0.0006752384461796082,0.000672280451066214,0.000588663487719156,0.0005276847983617342,0.0004811290691069298,"Apply finishes to artwork, crafts, or displays.",-0.0001941093770726784,-28.746789844523573
4.A.3.a.2.I45.D03,0.012171045719890729,0.009928174990010048,0.007685503955058852,0.008353123139278894,0.007551306071064083,Apply decorative or textured finishes or coverings.,-0.0046197396488266455,-37.95680137226632
4.A.3.a.2.I45.D04,0.0,0.0,0.00024531194394894647,9.31897129483672e-05,4.070527947474787e-05,Apply decorative coloring to photographs or printed materials.,4.070527947474787e-05,
4.A.3.a.2.I46.D01,0.010952376853214825,0.010389831207587026,0.009237868600360778,0.009232259593759973,0.009573368332539398,Install equipment attachments or components.,-0.0013790085206754274,-12.590952075125594
